45.140.146.234;10990
81.200.144.48;10962
193.19.119.167;10962
89.111.140.62;10136
91.219.150.156;10290
91.219.150.156;10276
89.111.141.144;10234
89.111.141.144;12953
89.111.141.144;12995
89.111.141.144;13065
89.111.141.144;12967
62.173.149.184;10290
89.111.141.144;10248
89.111.141.144;10220
188.127.224.78;10262
91.219.150.156;10262
185.158.114.143;10262
91.219.150.156;13037
146.185.218.172;10346
188.127.224.78;10248
91.219.150.156;13023
146.185.218.172;10332
89.111.140.62;10164
89.111.141.144;10276
62.173.149.184;10346
89.111.141.144;10262
62.173.149.184;10332
89.111.141.144;13079
62.173.149.184;10318
89.111.141.144;13107
89.111.141.33;10066
91.219.150.156;13065
89.111.141.33;10052
185.158.114.143;10304
188.127.224.78;10276
185.158.114.143;10276
91.219.150.156;13051
89.111.141.144;13093
146.185.218.172;10360
89.111.141.144;10290
188.127.224.78;13051
62.173.149.184;10360
89.111.140.62;10178
188.127.224.78;13023
91.219.150.156;13079
62.173.149.184;10388
185.158.114.143;10290
188.127.224.78;13037
62.173.149.184;10374
146.185.218.172;10374
89.111.140.62;13037
89.111.140.62;10248
188.127.224.78;10318
188.127.224.78;10290
89.111.140.62;13065
146.185.218.172;10388
188.127.224.78;10304
89.111.140.62;10220
188.127.224.78;13065
91.219.150.156;10304
91.219.150.156;10318
91.219.150.156;13107
89.111.140.62;13051
185.158.114.143;10318
188.127.224.78;10332
185.158.114.143;10332
89.111.140.62;13093
91.219.150.156;13093
188.127.224.78;13079
89.111.140.62;13079
91.219.150.156;10332
188.127.224.78;13093
89.111.141.144;13219
91.219.150.156;13121
62.173.149.184;10402
89.111.141.33;10094
89.111.140.62;10290
62.173.149.184;10416
89.111.140.62;13121
188.127.224.78;10360
188.127.224.78;10374
89.111.140.62;13107
188.127.224.78;10346
89.111.140.62;10276
188.127.224.78;13121
185.158.114.143;10360
188.127.224.78;13107
185.158.114.143;10346
91.219.150.156;10346
89.111.141.144;13177
89.111.140.62;13149
89.111.140.62;13135
91.219.150.156;13135
