62.133.60.237;10290;16.00000000325963;255;255;0
62.133.60.237;10990;31.000000017229468;38;42;0
62.133.60.237;10010;16.00000000325963;255;255;0
62.133.60.237;10024;16.00000000325963;38;42;0
62.133.60.237;10038;16.00000000325963;255;255;0
62.133.60.237;10080;16.00000000325963;255;255;0
62.133.60.237;10094;16.00000000325963;255;255;0
62.133.60.237;10066;16.00000000325963;38;42;0
62.133.60.237;10052;16.00000000325963;255;255;0
62.133.60.237;10108;30.999999959021807;38;42;0
62.133.60.237;10122;14.999999955762178;255;255;0
62.133.60.237;10136;14.999999955762178;255;255;0
62.133.60.237;10164;14.999999955762178;255;255;0
62.133.60.237;10150;0.0;38;42;0
62.133.60.237;10178;0.0;255;255;0
62.133.60.237;10234;16.00000000325963;38;42;0
62.133.60.237;10332;47.0000000204891;255;255;0
62.133.60.237;10248;63.000000023748726;255;255;0
62.133.60.237;10584;31.000000017229468;255;255;0
62.133.60.237;10262;31.000000017229468;255;255;0
62.133.60.237;10668;15.000000013969839;255;255;0
62.133.60.237;10570;15.000000013969839;38;42;0
62.133.60.237;10318;47.0000000204891;38;42;0
62.133.60.237;10276;47.0000000204891;38;42;0
62.133.60.237;10220;47.0000000204891;255;255;0
62.133.60.237;10458;15.000000013969839;255;255;0
62.133.60.237;10598;15.000000013969839;255;255;0
62.133.60.237;10556;15.000000013969839;255;255;0
62.133.60.237;10514;31.000000017229468;255;255;0
62.133.60.237;10472;15.000000013969839;255;255;0
62.133.60.237;10696;45.999999972991645;38;42;0
62.133.60.237;10346;47.0000000204891;255;255;0
62.133.60.237;10388;61.999999976251274;255;255;0
62.133.60.237;10374;15.000000013969839;255;255;0
62.133.60.237;10402;31.000000017229468;38;42;0
62.133.60.237;10416;15.000000013969839;255;255;0
62.133.60.237;10486;46.999999962281436;38;42;0
62.133.60.237;10430;31.000000017229468;255;255;0
62.133.60.237;10612;15.000000013969839;38;42;0
62.133.60.237;10304;47.0000000204891;255;255;0
62.133.60.237;10654;61.999999976251274;38;42;0
62.133.60.237;10626;15.000000013969839;255;255;0
62.133.60.237;10500;61.999999976251274;255;255;0
62.133.60.237;10542;45.999999972991645;255;255;0
62.133.60.237;10640;15.000000013969839;255;255;0
62.133.60.237;10710;61.999999976251274;255;255;0
62.133.60.237;10528;15.000000013969839;38;42;0
62.133.60.237;10724;46.999999962281436;255;255;0
62.133.60.237;10360;77.9999999795109;38;42;0
62.133.60.237;10738;46.999999962281436;38;42;0
62.133.60.237;10444;45.999999972991645;38;42;0
62.133.60.237;10682;61.999999976251274;255;255;0
62.133.60.237;10766;16.00000000325963;255;255;0
62.133.60.237;10752;31.000000017229468;255;255;0
62.133.60.237;10822;15.000000013969839;38;42;0
62.133.60.237;10864;15.000000013969839;38;42;0
62.133.60.237;10836;15.000000013969839;255;255;0
62.133.60.237;10808;15.000000013969839;255;255;0
62.133.60.237;10878;15.000000013969839;255;255;0
62.133.60.237;10892;0.0;255;255;0
62.133.60.237;10850;15.000000013969839;255;255;0
62.133.60.237;10920;0.0;255;255;0
62.133.60.237;10906;0.0;38;42;0
62.133.60.237;10948;16.00000000325963;38;42;0
62.133.60.237;10934;16.00000000325963;255;255;0
62.133.60.237;10794;0.0;255;255;0
62.133.60.237;10976;16.00000000325963;255;255;0
62.133.60.237;10780;0.0;38;42;0
87.236.146.117;10024;16.00000000325963;38;42;0
87.236.146.117;10066;32.00000000651926;38;42;0
87.236.146.117;10080;32.00000000651926;255;255;0
87.236.146.117;10108;32.00000000651926;38;42;0
87.236.146.117;10010;32.00000000651926;255;255;0
87.236.146.117;10038;32.00000000651926;255;255;0
87.236.146.117;10052;32.00000000651926;255;255;0
87.236.146.117;10136;32.00000000651926;255;255;0
87.236.146.117;10262;32.00000000651926;255;255;0
87.236.146.117;10318;32.00000000651926;38;42;0
87.236.146.117;10094;32.00000000651926;255;255;0
87.236.146.117;10248;32.00000000651926;255;255;0
87.236.146.117;10276;32.00000000651926;38;42;0
87.236.146.117;10150;16.00000000325963;38;42;0
87.236.146.117;10304;32.00000000651926;255;255;0
87.236.146.117;10178;32.00000000651926;255;255;0
87.236.146.117;10290;32.00000000651926;255;255;0
87.236.146.117;10122;32.00000000651926;255;255;0
87.236.146.117;10388;32.00000000651926;255;255;0
87.236.146.117;10360;32.00000000651926;38;42;0
87.236.146.117;10164;32.00000000651926;255;255;0
87.236.146.117;10472;31.000000017229468;255;255;0
87.236.146.117;10416;31.000000017229468;255;255;0
87.236.146.117;10374;31.000000017229468;255;255;0
87.236.146.117;10542;31.000000017229468;255;255;0
87.236.146.117;10430;31.000000017229468;255;255;0
87.236.146.117;10332;16.00000000325963;255;255;0
87.236.146.117;10444;31.000000017229468;38;42;0
87.236.146.117;10234;31.000000017229468;38;42;0
87.236.146.117;10500;31.000000017229468;255;255;0
87.236.146.117;10486;31.000000017229468;38;42;0
87.236.146.117;10402;31.000000017229468;38;42;0
87.236.146.117;10458;47.0000000204891;255;255;0
87.236.146.117;10570;45.999999972991645;38;42;0
87.236.146.117;10654;45.999999972991645;38;42;0
87.236.146.117;10612;45.999999972991645;38;42;0
87.236.146.117;10626;45.999999972991645;255;255;0
87.236.146.117;10556;30.999999959021807;255;255;0
87.236.146.117;10514;30.999999959021807;255;255;0
87.236.146.117;10668;30.999999959021807;255;255;0
87.236.146.117;10598;30.999999959021807;255;255;0
87.236.146.117;10584;30.999999959021807;255;255;0
87.236.146.117;10696;30.999999959021807;38;42;0
87.236.146.117;10640;30.999999959021807;255;255;0
87.236.146.117;10682;30.999999959021807;255;255;0
87.236.146.117;10710;30.999999959021807;255;255;0
87.236.146.117;10724;46.999999962281436;255;255;0
87.236.146.117;10738;30.999999959021807;38;42;0
87.236.146.117;10752;30.999999959021807;255;255;0
87.236.146.117;10878;32.00000000651926;255;255;0
87.236.146.117;10822;46.999999962281436;38;42;0
87.236.146.117;10766;46.999999962281436;255;255;0
87.236.146.117;10794;30.999999959021807;255;255;0
87.236.146.117;10808;32.00000000651926;255;255;0
87.236.146.117;10836;46.999999962281436;255;255;0
87.236.146.117;10850;32.00000000651926;255;255;0
87.236.146.117;10864;32.00000000651926;38;42;0
87.236.146.117;10934;32.00000000651926;255;255;0
87.236.146.117;10920;32.00000000651926;255;255;0
87.236.146.117;10962;16.00000000325963;255;255;0
87.236.146.117;10976;16.00000000325963;255;255;0
