62.133.60.237;10318;31.000000017229468;38;42;0
62.133.60.237;10346;47.0000000204891;255;255;0
62.133.60.237;10332;78.00000003771856;255;255;0
62.133.60.237;10150;47.0000000204891;38;42;0
62.133.60.237;10584;31.000000017229468;255;255;0
62.133.60.237;10528;31.000000017229468;38;42;0
62.133.60.237;10500;31.000000017229468;255;255;0
62.133.60.237;10108;16.00000000325963;38;42;0
62.133.60.237;10290;16.00000000325963;255;255;0
62.133.60.237;10486;31.000000017229468;38;42;0
62.133.60.237;10234;47.0000000204891;38;42;0
62.133.60.237;10276;94.0000000409782;38;42;0
62.133.60.237;10220;16.00000000325963;255;255;0
62.133.60.237;10472;31.000000017229468;255;255;0
62.133.60.237;10682;16.00000000325963;255;255;0
62.133.60.237;10164;16.00000000325963;255;255;0
62.133.60.237;10822;16.00000000325963;38;42;0
62.133.60.237;10710;16.00000000325963;255;255;0
62.133.60.237;10178;30.999999959021807;255;255;0
62.133.60.237;10248;30.999999959021807;255;255;0
62.133.60.237;10780;14.999999955762178;38;42;0
62.133.60.237;10668;14.999999955762178;255;255;0
62.133.60.237;10402;14.999999955762178;38;42;0
62.133.60.237;10752;14.999999955762178;255;255;0
62.133.60.237;10570;14.999999955762178;38;42;0
62.133.60.237;10612;14.999999955762178;38;42;0
62.133.60.237;10542;14.999999955762178;255;255;0
62.133.60.237;10416;14.999999955762178;255;255;0
62.133.60.237;10948;14.999999955762178;38;42;0
62.133.60.237;10976;14.999999955762178;255;255;0
62.133.60.237;10850;14.999999955762178;255;255;0
62.133.60.237;10808;14.999999955762178;255;255;0
62.133.60.237;10738;14.999999955762178;38;42;0
62.133.60.237;10444;14.999999955762178;38;42;0
62.133.60.237;10878;14.999999955762178;255;255;0
62.133.60.237;10724;14.999999955762178;255;255;0
62.133.60.237;10122;14.999999955762178;255;255;0
62.133.60.237;10388;14.999999955762178;255;255;0
62.133.60.237;10864;14.999999955762178;38;42;0
62.133.60.237;10766;14.999999955762178;255;255;0
62.133.60.237;10906;14.999999955762178;38;42;0
62.133.60.237;10836;14.999999955762178;255;255;0
62.133.60.237;10920;14.999999955762178;255;255;0
