62.133.60.237;10150;16.00000000325963;38;42;0
62.133.60.237;10290;31.000000017229468;255;255;0
62.133.60.237;10262;31.000000017229468;255;255;0
62.133.60.237;10766;14.999999955762178;255;255;0
62.133.60.237;10122;30.999999959021807;255;255;0
62.133.60.237;10220;14.999999955762178;255;255;0
62.133.60.237;10332;45.999999972991645;255;255;0
62.133.60.237;10276;45.999999972991645;38;42;0
62.133.60.237;10318;45.999999972991645;38;42;0
62.133.60.237;10234;45.999999972991645;38;42;0
62.133.60.237;10388;30.999999959021807;255;255;0
62.133.60.237;10346;14.999999955762178;255;255;0
62.133.60.237;10500;14.999999955762178;255;255;0
62.133.60.237;10640;14.999999955762178;255;255;0
62.133.60.237;10836;14.999999955762178;255;255;0
62.133.60.237;10248;30.999999959021807;255;255;0
62.133.60.237;10416;14.999999955762178;255;255;0
62.133.60.237;10542;14.999999955762178;255;255;0
62.133.60.237;10612;14.999999955762178;38;42;0
62.133.60.237;10738;14.999999955762178;38;42;0
62.133.60.237;10822;14.999999955762178;38;42;0
62.133.60.237;10444;14.999999955762178;38;42;0
62.133.60.237;10178;14.999999955762178;255;255;0
62.133.60.237;10528;14.999999955762178;38;42;0
62.133.60.237;10850;14.999999955762178;255;255;0
62.133.60.237;10514;30.999999959021807;255;255;0
62.133.60.237;10374;14.999999955762178;255;255;0
62.133.60.237;10472;14.999999955762178;255;255;0
62.133.60.237;10486;14.999999955762178;38;42;0
62.133.60.237;10962;0.0;255;255;0
62.133.60.237;10976;14.999999955762178;255;255;0
62.133.60.237;10430;0.0;255;255;0
62.133.60.237;10682;16.00000000325963;255;255;0
62.133.60.237;10668;16.00000000325963;255;255;0
62.133.60.237;10584;16.00000000325963;255;255;0
62.133.60.237;10948;16.00000000325963;38;42;0
62.133.60.237;10752;16.00000000325963;255;255;0
62.133.60.237;10164;16.00000000325963;255;255;0
62.133.60.237;10724;16.00000000325963;255;255;0
62.133.60.237;10710;16.00000000325963;255;255;0
62.133.60.237;10108;16.00000000325963;38;42;0
62.133.60.237;10626;16.00000000325963;255;255;0
62.133.60.237;10808;16.00000000325963;255;255;0
62.133.60.237;10780;16.00000000325963;38;42;0
62.133.60.237;10402;16.00000000325963;38;42;0
62.133.60.237;10570;16.00000000325963;38;42;0
62.133.60.237;10906;16.00000000325963;38;42;0
62.133.60.237;10920;16.00000000325963;255;255;0
62.133.60.237;10864;16.00000000325963;38;42;0
62.133.60.237;10878;16.00000000325963;255;255;0
62.133.60.237;10010;16.00000000325963;255;255;0
62.133.60.237;10052;16.00000000325963;255;255;0
62.133.60.237;10024;16.00000000325963;38;42;0
62.133.60.237;10080;16.00000000325963;255;255;0
62.133.60.237;10066;16.00000000325963;38;42;0
87.236.146.117;10080;31.000000017229468;255;255;0
87.236.146.117;10234;31.000000017229468;38;42;0
87.236.146.117;10220;47.0000000204891;255;255;0
87.236.146.117;11270;31.000000017229468;255;255;0
87.236.146.117;10094;31.000000017229468;255;255;0
87.236.146.117;11312;31.000000017229468;255;255;0
87.236.146.117;10374;31.000000017229468;255;255;0
87.236.146.117;10304;31.000000017229468;255;255;0
87.236.146.117;11368;47.0000000204891;38;42;0
87.236.146.117;10010;31.000000017229468;255;255;0
87.236.146.117;10290;31.000000017229468;255;255;0
87.236.146.117;10416;31.000000017229468;255;255;0
87.236.146.117;11382;31.000000017229468;255;255;0
87.236.146.117;10514;31.000000017229468;255;255;0
87.236.146.117;10556;31.000000017229468;255;255;0
87.236.146.117;10108;31.000000017229468;38;42;0
87.236.146.117;10332;31.000000017229468;255;255;0
87.236.146.117;10948;31.000000017229468;38;42;0
87.236.146.117;10668;31.000000017229468;255;255;0
87.236.146.117;10808;31.000000017229468;255;255;0
87.236.146.117;10542;31.000000017229468;255;255;0
87.236.146.117;10696;31.000000017229468;38;42;0
87.236.146.117;10528;31.000000017229468;38;42;0
87.236.146.117;10444;31.000000017229468;38;42;0
87.236.146.117;10598;31.000000017229468;255;255;0
87.236.146.117;10710;31.000000017229468;255;255;0
87.236.146.117;10654;31.000000017229468;38;42;0
87.236.146.117;10892;31.000000017229468;255;255;0
87.236.146.117;10122;31.000000017229468;255;255;0
87.236.146.117;10864;31.000000017229468;38;42;0
87.236.146.117;10472;31.000000017229468;255;255;0
87.236.146.117;10934;31.000000017229468;255;255;0
87.236.146.117;10878;31.000000017229468;255;255;0
87.236.146.117;10976;31.000000017229468;255;255;0
87.236.146.117;10584;31.000000017229468;255;255;0
87.236.146.117;11060;16.00000000325963;255;255;0
87.236.146.117;11032;16.00000000325963;38;42;0
87.236.146.117;10990;31.000000017229468;38;42;0
87.236.146.117;11046;16.00000000325963;255;255;0
87.236.146.117;11074;16.00000000325963;38;42;0
87.236.146.117;11088;16.00000000325963;255;255;0
87.236.146.117;11200;16.00000000325963;38;42;0
87.236.146.117;11172;16.00000000325963;255;255;0
87.236.146.117;11186;16.00000000325963;255;255;0
87.236.146.117;11158;16.00000000325963;38;42;0
87.236.146.117;10248;16.00000000325963;255;255;0
87.236.146.117;10430;16.00000000325963;255;255;0
87.236.146.117;11228;16.00000000325963;255;255;0
77.83.246.78;10682;47.0000000204891;255;255;0
77.83.246.78;10934;47.0000000204891;255;255;0
77.83.246.78;10416;47.0000000204891;255;255;0
77.83.246.78;10864;31.000000017229468;38;42;0
77.83.246.78;10920;77.9999999795109;255;255;0
77.83.246.78;10990;77.9999999795109;38;42;0
77.83.246.78;10668;62.999999965541065;255;255;0
77.83.246.78;10318;77.9999999795109;38;42;0
77.83.246.78;10710;62.999999965541065;255;255;0
77.83.246.78;10822;62.999999965541065;38;42;0
77.83.246.78;10500;62.999999965541065;255;255;0
77.83.246.78;10878;62.999999965541065;255;255;0
77.83.246.78;10626;62.999999965541065;255;255;0
77.83.246.78;10402;62.999999965541065;38;42;0
77.83.246.78;10976;62.999999965541065;255;255;0
77.83.246.78;10556;62.999999965541065;255;255;0
77.83.246.78;10332;62.999999965541065;255;255;0
77.83.246.78;10304;62.999999965541065;255;255;0
77.83.246.78;10654;62.999999965541065;38;42;0
77.83.246.78;10892;62.999999965541065;255;255;0
77.83.246.78;10486;62.999999965541065;38;42;0
77.83.246.78;10360;62.999999965541065;38;42;0
77.83.246.78;10444;62.999999965541065;38;42;0
77.83.246.78;10374;62.999999965541065;255;255;0
77.83.246.78;10514;62.999999965541065;255;255;0
77.83.246.78;10584;62.999999965541065;255;255;0
77.83.246.78;10850;62.999999965541065;255;255;0
77.83.246.78;10808;62.999999965541065;255;255;0
77.83.246.78;10542;46.999999962281436;255;255;0
77.83.246.78;10962;62.999999965541065;255;255;0
77.83.246.78;10780;46.999999962281436;38;42;0
77.83.246.78;10458;62.999999965541065;255;255;0
77.83.246.78;10598;77.9999999795109;255;255;0
77.83.246.78;10766;61.999999976251274;255;255;0
77.83.246.78;10640;77.9999999795109;255;255;0
77.83.246.78;10752;61.999999976251274;255;255;0
77.83.246.78;10570;77.9999999795109;38;42;0
77.83.246.78;10346;61.999999976251274;255;255;0
77.83.246.78;10472;77.9999999795109;255;255;0
77.83.246.78;10836;61.999999976251274;255;255;0
77.83.246.78;10612;61.999999976251274;38;42;0
77.83.246.78;10794;77.9999999795109;255;255;0
77.83.246.78;10948;61.999999976251274;38;42;0
77.83.246.78;10696;61.999999976251274;38;42;0
77.83.246.78;10528;61.999999976251274;38;42;0
77.83.246.78;10724;61.999999976251274;255;255;0
77.83.246.78;10738;31.000000017229468;38;42;0
77.83.246.78;10388;31.000000017229468;255;255;0
77.83.246.78;10906;31.000000017229468;38;42;0
77.83.246.78;10024;16.00000000325963;38;42;0
77.83.246.78;10164;16.00000000325963;255;255;0
77.83.246.78;10038;16.00000000325963;255;255;0
77.83.246.78;10010;16.00000000325963;255;255;0
77.83.246.78;10430;62.000000034458935;255;255;0
195.238.126.252;10052;46.999999962281436;255;255;0
195.238.126.252;10024;46.999999962281436;38;42;0
195.238.126.252;10010;46.999999962281436;255;255;0
195.238.126.252;10066;46.999999962281436;38;42;0
195.238.126.252;10094;46.999999962281436;255;255;0
195.238.126.252;10038;46.999999962281436;255;255;0
195.238.126.252;10080;46.999999962281436;255;255;0
195.238.126.252;10122;46.999999962281436;255;255;0
195.238.126.252;10108;46.999999962281436;38;42;0
195.238.126.252;10136;46.999999962281436;255;255;0
195.238.126.252;10178;46.999999962281436;255;255;0
195.238.126.252;10150;46.999999962281436;38;42;0
195.238.126.252;10262;46.999999962281436;255;255;0
195.238.126.252;10248;46.999999962281436;255;255;0
195.238.126.252;10276;46.999999962281436;38;42;0
195.238.126.252;10290;46.999999962281436;255;255;0
195.238.126.252;10360;30.999999959021807;38;42;0
195.238.126.252;10346;30.999999959021807;255;255;0
77.83.246.78;10052;77.9999999795109;255;255;0
195.238.126.252;10164;30.999999959021807;255;255;0
77.83.246.78;10094;77.9999999795109;255;255;0
195.238.126.252;10304;30.999999959021807;255;255;0
195.238.126.252;10318;30.999999959021807;38;42;0
195.238.126.252;10374;30.999999959021807;255;255;0
195.238.126.252;10388;30.999999959021807;255;255;0
77.83.246.78;10122;77.9999999795109;255;255;0
77.83.246.78;10108;77.9999999795109;38;42;0
195.238.126.252;10416;30.999999959021807;255;255;0
77.83.246.78;10248;93.99999998277053;255;255;0
195.238.126.252;10430;46.999999962281436;255;255;0
77.83.246.78;10276;93.99999998277053;38;42;0
77.83.246.78;10150;93.99999998277053;38;42;0
77.83.246.78;10136;93.99999998277053;255;255;0
77.83.246.78;10066;93.99999998277053;38;42;0
77.83.246.78;10234;93.99999998277053;38;42;0
77.83.246.78;10178;93.99999998277053;255;255;0
